,Unnamed: 0,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
16449,16783,40570,California/Milwaukee,2010-11-01,4183.6,2429.8,1612.8,105638,blue
16450,16784,40670,Western/Milwaukee,2010-11-01,4414.0,2317.5,1608.6,110006,blue
16451,16785,40590,Damen/Milwaukee,2010-11-01,5453.0,3854.5,2420.8,142036,blue
16452,16786,40320,Division/Milwaukee,2010-11-01,5427.8,2872.3,1901.6,134980,blue
16453,16787,41410,Chicago/Milwaukee,2010-11-01,3738.2,1831.0,1240.0,92027,blue
16454,16788,40490,Grand/Milwaukee,2010-11-01,2021.7,1030.8,718.4,50170,blue
16455,16789,40370,Washington/Dearborn,2010-11-01,8372.0,4211.5,2352.2,204419,blue
16456,16790,40790,Monroe/Dearborn,2010-11-01,6043.1,2036.5,1281.4,141459,blue
16457,16791,40070,Jackson/Dearborn,2010-11-01,7976.9,3124.3,1982.0,189921,blue
16458,16792,41340,LaSalle,2010-11-01,2994.7,1102.5,743.0,71013,blue
16459,16793,40430,Clinton-Forest Park,2010-11-01,3060.7,1281.8,1096.6,74885,blue
16460,16794,40350,UIC-Halsted,2010-11-01,6717.1,2378.3,1430.4,157724,blue
16462,16796,40810,Medical Center,2010-11-01,3492.9,1089.8,759.6,81507,blue
16463,16797,40220,Western-Forest Park,2010-11-01,1600.9,1006.5,677.2,41031,blue
16464,16798,40250,Kedzie-Homan-Forest Park,2010-11-01,2075.0,1276.3,1001.2,53685,blue
16465,16799,40920,Pulaski-Forest Park,2010-11-01,1811.8,1305.8,1056.0,48551,blue
16466,16800,40970,Cicero-Forest Park,2010-11-01,1374.7,901.8,667.0,35811,blue
16467,16801,40010,Austin-Forest Park,2010-11-01,2017.7,961.0,648.6,49459,blue
16468,16802,40180,Oak Park-Forest Park,2010-11-01,1729.0,719.0,430.2,41336,blue
16469,16803,40980,Harlem-Forest Park,2010-11-01,1047.1,565.5,375.8,26130,blue
16482,16816,40020,Harlem-Lake,2010-11-01,3679.9,2362.3,1420.4,93829,green
16483,16817,41350,Oak Park-Lake,2010-11-01,1521.2,911.0,520.8,38193,green
16484,16818,40610,Ridgeland,2010-11-01,1322.0,529.5,313.8,31448,green
16485,16819,41260,Austin-Lake,2010-11-01,2007.2,1047.3,692.2,49801,green
16486,16820,40280,Central-Lake,2010-11-01,2424.4,1416.5,1034.4,61750,green
16487,16821,40700,Laramie,2010-11-01,1457.7,859.0,592.2,37008,green
16488,16822,40480,Cicero-Lake,2010-11-01,1494.6,954.3,708.0,38743,green
16489,16823,40030,Pulaski-Lake,2010-11-01,2045.9,1251.3,916.6,52551,green
16490,16824,41670,Conservatory,2010-11-01,889.4,532.8,357.6,22597,green
16491,16825,41070,Kedzie-Lake,2010-11-01,1465.8,817.3,609.8,37099,green
16492,16826,41360,California-Lake,2010-11-01,1127.4,573.8,402.4,27982,green
16493,16827,40170,Ashland-Lake,2010-11-01,2455.3,1191.8,722.2,59939,green
16494,16828,41160,Clinton-Lake,2010-11-01,4259.2,1515.8,961.4,100314,green
16495,16829,41120,35-Bronzeville-IIT,2010-11-01,2092.7,1171.5,787.6,52570,green
16498,16832,41080,47th-South Elevated,2010-11-01,1290.7,810.5,544.8,33071,green
16500,16834,40510,Garfield-South Elevated,2010-11-01,1323.3,796.0,563.6,33792,green
16502,16836,40720,East 63rd-Cottage Grove,2010-11-01,1240.5,738.8,492.0,31466,green
16503,16837,40940,Halsted/63rd,2010-11-01,893.5,470.8,342.0,22357,green
16505,16839,41290,Kimball,2010-11-01,4080.6,2714.0,1540.0,104249,brown
16506,16840,41180,Kedzie-Brown,2010-11-01,1824.3,1344.5,706.6,47222,brown
16507,16841,40870,Francisco,2010-11-01,1363.3,766.5,418.6,33788,brown
16508,16842,41010,Rockwell,2010-11-01,1606.9,882.0,473.8,39641,brown
16509,16843,41480,Western-Brown,2010-11-01,3752.5,2681.0,1629.0,97672,brown
16510,16844,40090,Damen-Brown,2010-11-01,2166.5,1293.5,730.4,54323,brown
16511,16845,41500,Montrose-Brown,2010-11-01,2376.6,1491.3,827.4,60010,brown
16512,16846,41460,Irving Park-Brown,2010-11-01,2634.0,1548.3,853.8,65777,brown
16513,16847,41440,Addison-Brown,2010-11-01,2258.4,1196.8,625.2,55339,brown
16514,16848,41310,Paulina,2010-11-01,2328.1,1527.0,815.8,59078,brown
16515,16849,40360,Southport,2010-11-01,2797.1,1840.8,949.0,70847,brown
16516,16850,41210,Wellington,2010-11-01,2558.3,1334.8,725.8,62693,brown
16517,16851,40530,Diversey,2010-11-01,4975.1,2993.3,1733.8,125120,brown
16518,16852,40660,Armitage,2010-11-01,3967.9,2092.5,1097.0,97181,brown
16519,16853,40800,Sedgwick,2010-11-01,3540.6,2228.5,1386.4,90198,brown
16520,16854,40710,Chicago/Franklin,2010-11-01,5866.8,2791.3,1540.6,142071,brown
16521,16855,40460,Merchandise Mart,2010-11-01,6175.1,1722.5,738.8,140262,brown
16529,16863,40730,Washington/Wells,2010-11-01,6691.0,1285.8,807.2,149689,brown
16530,16864,40040,Quincy/Wells,2010-11-01,7189.0,1725.0,1422.4,164982,brown
16531,16865,40160,LaSalle/Van Buren,2010-11-01,2840.7,508.8,307.6,63227,brown
16532,16866,40850,Library,2010-11-01,4509.3,2292.5,1362.6,110678,brown
16533,16867,40680,Adams/Wabash,2010-11-01,7417.6,3093.3,1718.6,176736,green
16534,16870,40260,State/Lake,2010-11-01,9164.1,5975.5,3358.6,233142,green
16535,16871,40380,Clark/Lake,2010-11-01,17834.2,6129.3,3876.4,418417,blue
16536,16872,40900,Howard,2010-12-01,5669.8,4325.0,2830.4,157533,red
16537,16873,41190,Jarvis,2010-12-01,1300.7,1013.7,708.6,36501,red
16538,16874,40100,Morse,2010-12-01,3800.3,3148.0,1948.4,106594,red
16539,16875,41300,Loyola,2010-12-01,4479.3,3664.3,1930.6,123670,red
16540,16876,40760,Granville,2010-12-01,3403.1,3767.0,2014.0,99643,red
16541,16877,40880,Thorndale,2010-12-01,2500.9,1938.0,1207.0,69370,red
16542,16878,41380,Bryn Mawr,2010-12-01,4253.0,3253.3,1981.4,117486,red
16543,16879,40340,Berwyn,2010-12-01,3011.3,2431.0,1485.6,83980,red
16544,16880,41200,Argyle,2010-12-01,2370.6,2081.7,1302.2,67279,red
16545,16881,40770,Lawrence,2010-12-01,3068.3,2346.0,1469.6,84957,red
16546,16882,40540,Wilson,2010-12-01,5168.0,4302.3,2306.8,143304,red
16547,16883,40080,Sheridan,2010-12-01,4369.3,3693.7,1962.4,121388,red
16548,16884,41420,Addison-North Main,2010-12-01,5275.3,5356.7,2810.2,151453,red
16549,16885,41320,Belmont-North Main,2010-12-01,10051.7,9761.0,5193.6,286440,red
16550,16886,41220,Fullerton,2010-12-01,8065.6,6715.7,3666.2,223987,red
16551,16887,40650,North/Clybourn,2010-12-01,4694.5,4668.0,2511.2,134534,red
16552,16888,40630,Clark/Division,2010-12-01,6347.5,6010.7,3432.2,181185,red
16553,16889,41450,Chicago/State,2010-12-01,13801.3,13762.3,7769.2,397564,red
16554,16890,40330,Grand/State,2010-12-01,8529.4,8713.7,4987.6,247256,red
16555,16891,41660,Lake/State,2010-12-01,16139.0,12090.0,6160.4,438268,red
16556,16892,41090,Monroe/State,2010-12-01,8148.2,4219.7,2010.6,210121,red
16557,16893,40560,Jackson/State,2010-12-01,8506.9,4189.3,2272.4,219588,red
16558,16894,41490,Harrison,2010-12-01,3350.9,3010.3,1495.6,93579,red
16559,16895,41400,Roosevelt,2010-12-01,9108.8,7622.7,5842.0,261581,red
16560,16896,41000,Cermak-Chinatown,2010-12-01,3050.6,2993.0,2028.0,89283,red
16561,16897,40190,Sox-35th-Dan Ryan,2010-12-01,3658.3,2731.0,1723.0,100948,red
16562,16898,41230,47th-Dan Ryan,2010-12-01,2919.6,2209.0,1477.8,81167,red
16563,16899,41170,Garfield-Dan Ryan,2010-12-01,3496.1,2804.3,1781.2,97729,red
16564,16900,40910,63rd-Dan Ryan,2010-12-01,3068.9,2310.7,1738.4,86209,red
16565,16901,40990,69th,2010-12-01,5199.7,3986.7,2784.6,145475,red
16566,16902,40240,79th,2010-12-01,7106.4,5474.0,3813.8,198939,red
16567,16903,41430,87th,2010-12-01,4595.3,3366.0,2250.4,127041,red
16568,16904,40450,95th/Dan Ryan,2010-12-01,11056.0,7066.7,5012.6,300550,red
16578,16914,40890,O'Hare Airport,2010-12-01,8431.6,6624.7,6956.2,248582,blue
16579,16915,40820,Rosemont,2010-12-01,3702.6,2025.7,1193.2,97203,blue
16580,16916,40230,Cumberland,2010-12-01,3802.7,2263.7,1282.2,100665,blue
16581,16917,40750,Harlem-O'Hare,2010-12-01,2405.3,1224.3,720.2,62595,blue
16582,16918,41280,Jefferson Park,2010-12-01,5520.4,3101.3,2066.6,146606,blue
16583,16919,41330,Montrose-O'Hare,2010-12-01,1780.4,888.0,554.0,46384,blue
16584,16920,40550,Irving Park-O'Hare,2010-12-01,3591.4,2092.7,1351.6,95638,blue
16585,16921,41240,Addison-O'Hare,2010-12-01,2100.1,1039.3,611.8,54480,blue
16586,16922,40060,Belmont-O'Hare,2010-12-01,4247.9,2705.3,1654.0,114087,blue
16587,16923,41020,Logan Square,2010-12-01,5408.0,3659.0,2003.0,145377,blue
16588,16924,40570,California/Milwaukee,2010-12-01,3674.3,2570.7,1403.2,99236,blue
16589,16925,40670,Western/Milwaukee,2010-12-01,3882.7,2344.0,1308.2,102876,blue
16590,16926,40590,Damen/Milwaukee,2010-12-01,4778.3,3618.0,1896.8,130239,blue
16591,16927,40320,Division/Milwaukee,2010-12-01,4765.5,3120.3,1661.2,127274,blue
16592,16928,41410,Chicago/Milwaukee,2010-12-01,3285.7,1843.7,1089.0,86547,blue
16593,16929,40490,Grand/Milwaukee,2010-12-01,1802.3,1031.0,562.4,47357,blue
16594,16930,40370,Washington/Dearborn,2010-12-01,8196.7,4633.3,2162.0,213234,blue
16595,16931,40790,Monroe/Dearborn,2010-12-01,5153.3,1659.7,876.0,127886,blue
16596,16932,40070,Jackson/Dearborn,2010-12-01,6052.0,2591.7,1475.6,154348,blue
16597,16933,41340,LaSalle,2010-12-01,2305.5,993.7,538.2,58699,blue
16598,16934,40430,Clinton-Forest Park,2010-12-01,2717.7,1195.0,907.6,70630,blue
16599,16935,40350,UIC-Halsted,2010-12-01,3324.2,1760.0,896.6,86220,blue
16601,16937,40810,Medical Center,2010-12-01,2599.3,1113.3,621.4,66231,blue
16602,16938,40220,Western-Forest Park,2010-12-01,1300.0,877.3,602.4,35544,blue
16603,16939,40250,Kedzie-Homan-Forest Park,2010-12-01,1778.4,1206.0,845.8,48751,blue
16604,16940,40920,Pulaski-Forest Park,2010-12-01,1549.2,1309.3,920.2,44161,blue
16605,16941,40970,Cicero-Forest Park,2010-12-01,1157.2,820.0,563.4,31893,blue
16606,16942,40010,Austin-Forest Park,2010-12-01,1682.1,887.7,560.2,44153,blue
16607,16943,40180,Oak Park-Forest Park,2010-12-01,1445.7,651.3,369.4,37052,blue
16608,16944,40980,Harlem-Forest Park,2010-12-01,887.5,524.0,324.6,23607,blue
16621,16957,40020,Harlem-Lake,2010-12-01,3211.0,2094.7,1203.8,86157,green
16622,16958,41350,Oak Park-Lake,2010-12-01,1320.7,738.0,416.6,34672,green
16623,16959,40610,Ridgeland,2010-12-01,1138.7,487.0,280.2,29051,green
16624,16960,41260,Austin-Lake,2010-12-01,1768.3,1013.0,635.4,46887,green
16625,16961,40280,Central-Lake,2010-12-01,2047.3,1319.3,950.8,55801,green
16626,16962,40700,Laramie,2010-12-01,1201.5,803.7,548.0,32786,green
16627,16963,40480,Cicero-Lake,2010-12-01,1271.4,902.7,609.6,34999,green
16628,16964,40030,Pulaski-Lake,2010-12-01,1732.3,1198.7,775.8,47318,green
16629,16965,41670,Conservatory,2010-12-01,717.0,443.7,297.4,19310,green
16630,16966,41070,Kedzie-Lake,2010-12-01,1189.7,774.3,528.6,32329,green
16631,16967,41360,California-Lake,2010-12-01,942.9,552.3,352.2,25105,green
16632,16968,40170,Ashland-Lake,2010-12-01,2046.1,1119.3,607.8,53457,green
16633,16969,41160,Clinton-Lake,2010-12-01,3514.9,1352.7,734.2,88571,green
16634,16970,41120,35-Bronzeville-IIT,2010-12-01,1497.0,1005.7,510.2,39998,green
16637,16973,41080,47th-South Elevated,2010-12-01,1128.8,763.0,460.4,30553,green
16639,16975,40510,Garfield-South Elevated,2010-12-01,1099.2,708.7,473.6,29776,green
16641,16977,40720,East 63rd-Cottage Grove,2010-12-01,1079.1,698.7,454.0,29186,green
16642,16978,40940,Halsted/63rd,2010-12-01,660.8,408.0,279.6,17820,green
16644,16980,41290,Kimball,2010-12-01,3553.3,2627.7,1448.8,96852,brown
16645,16981,41180,Kedzie-Brown,2010-12-01,1613.7,1278.7,743.2,44668,brown
16646,16982,40870,Francisco,2010-12-01,1192.1,740.3,388.6,31583,brown
16647,16983,41010,Rockwell,2010-12-01,1454.4,958.3,459.8,38625,brown
16648,16984,41480,Western-Brown,2010-12-01,3359.6,2824.0,1450.0,92993,brown
16649,16985,40090,Damen-Brown,2010-12-01,1907.7,1278.0,660.2,51012,brown
16650,16986,41500,Montrose-Brown,2010-12-01,2104.6,1581.0,737.2,56835,brown
16651,16987,41460,Irving Park-Brown,2010-12-01,2306.0,1573.3,727.0,61392,brown
16652,16988,41440,Addison-Brown,2010-12-01,1904.4,1198.3,536.2,50077,brown
16653,16989,41310,Paulina,2010-12-01,2055.6,1484.7,695.4,55210,brown
16654,16990,40360,Southport,2010-12-01,2455.2,1812.7,813.6,65975,brown
16655,16991,41210,Wellington,2010-12-01,2138.3,1272.3,572.0,55857,brown
16656,16992,40530,Diversey,2010-12-01,4243.4,2944.0,1393.2,113396,brown
16657,16993,40660,Armitage,2010-12-01,3269.9,1986.0,867.8,85505,brown
16658,16994,40800,Sedgwick,2010-12-01,3059.0,2071.0,1127.8,82210,brown
16659,16995,40710,Chicago/Franklin,2010-12-01,4841.3,2448.3,1180.2,124597,brown
16660,16996,40460,Merchandise Mart,2010-12-01,4995.2,2104.3,831.4,125359,brown
16668,17004,40730,Washington/Wells,2010-12-01,5661.1,1300.3,642.4,137319,brown
16669,17005,40040,Quincy/Wells,2010-12-01,6055.1,1329.0,902.6,147768,brown
16670,17006,40160,LaSalle/Van Buren,2010-12-01,2568.0,468.0,273.4,61834,brown
16671,17007,40850,Library,2010-12-01,3207.8,1745.7,957.2,83803,brown
16672,17008,40680,Adams/Wabash,2010-12-01,5489.9,2598.0,1274.8,140435,green
16673,17011,40260,State/Lake,2010-12-01,7291.0,4892.3,2710.0,195921,green
16674,17012,40380,Clark/Lake,2010-12-01,15223.9,5498.7,2983.0,381561,blue
16675,17013,40900,Howard,2011-01-01,6013.1,4043.3,2879.0,159723,red
16676,17014,41190,Jarvis,2011-01-01,1359.5,1046.3,806.2,37571,red
16677,17015,40100,Morse,2011-01-01,4052.9,3030.3,2291.2,110979,red
16678,17016,41300,Loyola,2011-01-01,4769.9,3692.8,2419.0,129453,red
16679,17017,40760,Granville,2011-01-01,3539.3,2872.5,1915.3,97308,red
16680,17018,40880,Thorndale,2011-01-01,2801.3,1796.5,1319.2,73928,red
16681,17019,41380,Bryn Mawr,2011-01-01,4604.1,3071.8,2240.8,122418,red
16682,17020,40340,Berwyn,2011-01-01,3175.9,2203.3,1593.8,85069,red
16683,17021,41200,Argyle,2011-01-01,2557.6,2049.3,1469.2,70721,red
16684,17022,40770,Lawrence,2011-01-01,3228.8,2624.5,1649.5,88200,red
16685,17023,40540,Wilson,2011-01-01,6068.2,3935.5,2444.3,157840,red
16686,17024,40080,Sheridan,2011-01-01,4908.1,3374.3,2329.7,130545,red
16687,17025,41420,Addison-North Main,2011-01-01,5891.5,4968.8,4065.5,167989,red
16688,17026,41320,Belmont-North Main,2011-01-01,10909.8,9041.3,6440.0,303911,red
16689,17027,41220,Fullerton,2011-01-01,13824.6,8074.8,5542.0,355868,red
16690,17028,40650,North/Clybourn,2011-01-01,4840.4,4343.8,2933.8,136626,red
16691,17029,40630,Clark/Division,2011-01-01,6851.9,5499.5,3881.2,189175,red
16692,17030,41450,Chicago/State,2011-01-01,12457.9,10954.5,7775.0,352083,red
16693,17031,40330,Grand/State,2011-01-01,8147.6,7733.5,6291.5,239783,red
16694,17032,41660,Lake/State,2011-01-01,16165.4,8733.8,5497.7,407394,red
16695,17033,41090,Monroe/State,2011-01-01,8719.0,3465.0,1953.8,208683,red
16696,17034,40560,Jackson/State,2011-01-01,12074.4,3963.8,2442.8,284075,red
16697,17035,41490,Harrison,2011-01-01,3384.7,2640.5,1683.7,91743,red
16698,17036,41400,Roosevelt,2011-01-01,9159.0,6884.0,6228.5,257246,red
16699,17037,41000,Cermak-Chinatown,2011-01-01,3087.5,2968.5,2121.2,89439,red
16700,17038,40190,Sox-35th-Dan Ryan,2011-01-01,4092.1,2634.8,1916.3,107971,red
16701,17039,41230,47th-Dan Ryan,2011-01-01,3226.9,2115.3,1559.2,85581,red
16702,17040,41170,Garfield-Dan Ryan,2011-01-01,3856.6,3053.3,1921.7,104732,red
16703,17041,40910,63rd-Dan Ryan,2011-01-01,3406.3,2264.3,1700.8,90794,red
16704,17042,40990,69th,2011-01-01,5539.9,3951.5,2772.8,148781,red
16705,17043,40240,79th,2011-01-01,7493.5,5142.0,3681.0,200018,red
16706,17044,41430,87th,2011-01-01,4729.4,3136.8,2158.0,124812,red
16707,17045,40450,95th/Dan Ryan,2011-01-01,12090.5,7114.8,5027.0,312522,red
16717,17055,40890,O'Hare Airport,2011-01-01,7586.6,6009.5,6844.5,224423,blue
16718,17056,40820,Rosemont,2011-01-01,3960.6,1546.3,1059.2,95713,blue
16719,17057,40230,Cumberland,2011-01-01,4008.3,1565.3,1178.2,97505,blue
16720,17058,40750,Harlem-O'Hare,2011-01-01,2614.4,1036.5,705.5,63282,blue
16721,17059,41280,Jefferson Park,2011-01-01,5838.8,2715.0,2060.5,145837,blue
16722,17060,41330,Montrose-O'Hare,2011-01-01,1945.7,811.0,566.2,47500,blue
16723,17061,40550,Irving Park-O'Hare,2011-01-01,3767.1,1855.3,1328.2,94500,blue
16724,17062,41240,Addison-O'Hare,2011-01-01,2337.7,895.3,661.7,56643,blue
