,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
26531,40050,Davis,05/01/2016,3813.0,2763.8,2018.8,103241,purple
26532,40680,Adams/Wabash,05/01/2016,9573.4,5018.3,3319.8,241033,green
26533,40780,Central Park,07/01/2016,1244.6,782.2,655.3,32735,pink
26535,41240,Addison-O'Hare,06/01/2016,2961.5,811.8,663.3,71054,blue
26536,40060,Belmont-O'Hare,05/01/2016,5719.9,3502.8,2670.0,150149,blue
26537,41380,Bryn Mawr,07/01/2016,4932.0,3777.8,3052.7,135844,red
26538,41480,Western-Brown,06/01/2016,4245.2,3261.0,2480.0,116358,brown
26539,40160,LaSalle/Van Buren,05/01/2016,2931.5,552.3,448.2,66460,brown
26540,41460,Irving Park-Brown,07/01/2016,3211.8,1799.6,1230.7,80617,brown
26541,41440,Addison-Brown,06/01/2016,2629.4,1402.0,1001.3,67459,brown
26542,40280,Central-Lake,05/01/2016,2066.0,386.3,376.5,47189,green
26543,40460,Merchandise Mart,06/01/2016,8528.0,2350.3,1739.0,203974,brown
26544,40290,Ashland/63rd,06/01/2016,1211.8,800.5,646.3,32447,green
26545,40700,Laramie,06/01/2016,1257.5,852.3,752.8,34086,green
26546,41140,King Drive,05/01/2016,621.1,424.5,337.8,16769,green
26547,40540,Wilson,05/01/2016,5854.0,4220.0,3071.0,158240,red
26548,40040,Quincy/Wells,05/01/2016,8185.3,1855.5,1625.7,189067,brown
26549,40930,Midway Airport,07/01/2016,9667.4,5728.4,4959.3,251745,orange
26550,40960,Pulaski-Orange,07/01/2016,5194.2,2739.4,2183.5,130681,orange
26551,41020,Logan Square,06/01/2016,7489.5,4880.5,3779.3,199408,blue
26552,41310,Paulina,06/01/2016,2929.9,1857.8,1288.8,77043,brown
26553,41050,Linden,07/01/2016,1191.1,945.6,834.5,33557,purple
26554,40390,Forest Park,06/01/2016,3739.4,2069.3,1704.5,97361,blue
26555,40530,Diversey,05/01/2016,5886.1,3206.3,2138.2,149263,brown
26556,40700,Laramie,07/01/2016,1207.7,862.0,695.3,32635,green
26557,40480,Cicero-Lake,07/01/2016,1350.6,951.2,757.8,36314,green
26558,40820,Rosemont,07/01/2016,7051.6,5403.8,4172.2,193083,blue
26559,41420,Addison-North Main,07/01/2016,11601.4,9984.2,8573.5,333390,red
26560,40710,Chicago/Franklin,06/01/2016,6994.7,2655.5,1700.8,171308,brown
26561,40130,51st,05/01/2016,1058.1,725.8,528.0,28292,green
26562,40450,95th/Dan Ryan,07/01/2016,10774.1,6998.0,5800.8,285277,red
26563,40390,Forest Park,05/01/2016,3640.3,1860.5,1563.7,93271,blue
26564,40780,Central Park,05/01/2016,1205.0,743.3,593.5,31838,pink
26565,41480,Western-Brown,07/01/2016,4197.8,2979.2,2156.5,111791,brown
26566,41330,Montrose-O'Hare,06/01/2016,2131.4,893.8,720.3,53347,blue
26567,40400,Noyes,06/01/2016,885.1,480.0,413.3,23046,purple
26568,41350,Oak Park-Lake,06/01/2016,1733.3,900.5,698.0,44527,green
26569,40010,Austin-Forest Park,05/01/2016,2062.0,1120.0,841.0,52828,blue
26570,41150,Kedzie-Midway,05/01/2016,3470.9,1952.3,1427.0,89259,orange
26571,40600,Kostner,05/01/2016,541.5,312.3,261.0,14187,pink
26572,40470,Racine,05/01/2016,2493.4,968.8,725.7,60591,blue
26573,40090,Damen-Brown,08/01/2016,2788.6,1629.0,1168.8,75329,brown
26574,40710,Chicago/Franklin,09/01/2016,7143.4,2661.8,1743.6,169377,brown
26575,40490,Grand/Milwaukee,10/01/2016,2863.3,1617.8,1404.8,75242,blue
26576,41460,Irving Park-Brown,10/01/2016,3319.5,2049.6,1350.0,86708,brown
26577,40450,95th/Dan Ryan,10/01/2016,11516.3,7086.2,5293.4,303741,red
26578,40390,Forest Park,09/01/2016,3909.9,1993.8,1523.2,97699,blue
26579,40300,Indiana,08/01/2016,816.2,520.8,428.8,22570,green
26580,40160,LaSalle/Van Buren,08/01/2016,2923.7,551.3,425.5,71151,brown
26581,40440,California-Cermak,09/01/2016,1899.0,2388.8,1637.4,57620,pink
26582,41380,Bryn Mawr,09/01/2016,4973.8,3582.0,2800.0,132778,red
26583,41260,Austin-Lake,08/01/2016,1984.5,1173.0,887.0,53884,green
26584,40150,Pulaski-Cermak,09/01/2016,1230.5,788.5,608.6,32038,pink
26585,40560,Jackson/State,08/01/2016,9544.8,4773.5,3379.8,252144,red
26586,40800,Sedgwick,09/01/2016,4137.6,2490.0,1873.4,106216,brown
26587,40130,51st,09/01/2016,1062.8,733.5,567.0,28087,green
26588,41360,California-Lake,08/01/2016,1119.3,676.8,487.8,30402,green
26589,40900,Howard,08/01/2016,5732.3,4488.3,3554.5,164015,red
26590,41070,Kedzie-Lake,08/01/2016,1406.3,978.8,765.8,39323,green
26591,40220,Western-Forest Park,09/01/2016,1930.0,1203.0,845.6,49571,blue
26592,40490,Grand/Milwaukee,08/01/2016,2835.9,1530.5,1376.0,76851,blue
26593,40470,Racine,08/01/2016,1843.6,899.8,788.5,49155,blue
26594,40870,Francisco,08/01/2016,1657.7,895.5,658.5,44343,brown
26595,40460,Merchandise Mart,09/01/2016,8202.3,2159.8,1393.4,187854,brown
26596,41260,Austin-Lake,09/01/2016,2047.7,1222.5,920.8,52495,green
26597,40120,35th/Archer,10/01/2016,3519.6,1708.0,1311.4,89009,orange
26598,41330,Montrose-O'Hare,09/01/2016,2844.4,1369.8,1059.4,70508,blue
26599,41690,Cermak-McCormick Place,09/01/2016,1615.0,967.3,722.2,41394,green
26600,40080,Sheridan,08/01/2016,5627.1,3955.5,2999.0,157241,red
26601,41010,Rockwell,10/01/2016,1990.2,1162.8,781.0,51514,brown
26602,40660,Armitage,10/01/2016,4782.2,3061.4,2013.0,125798,brown
26603,41680,Oakton-Skokie,08/01/2016,955.6,462.5,367.0,25297,yellow
26605,40810,Medical Center,09/01/2016,3651.6,1215.3,760.4,85346,blue
26606,40910,63rd-Dan Ryan,08/01/2016,3029.8,2321.8,1981.3,86898,red
26607,41270,43rd,10/01/2016,1146.2,627.2,505.4,29734,green
26608,41410,Chicago/Milwaukee,09/01/2016,4422.8,2019.0,1592.6,108918,blue
26609,40320,Division/Milwaukee,09/01/2016,6513.9,3624.5,2805.0,165314,blue
26610,41420,Addison-North Main,08/01/2016,12186.7,11377.5,7949.0,357599,red
26611,41140,King Drive,10/01/2016,613.6,392.6,306.8,16382,green
26612,40010,Austin-Forest Park,08/01/2016,2086.3,1061.8,825.3,55533,blue
26613,40360,Southport,08/01/2016,3597.9,2180.0,1573.5,97766,brown
26614,41480,Western-Brown,10/01/2016,4264.3,3200.0,2371.2,117407,brown
26615,41400,Roosevelt,09/01/2016,11857.7,9727.8,7486.6,325355,red
26616,40090,Damen-Brown,09/01/2016,3114.0,1690.3,1193.6,78123,brown
26617,40760,Granville,09/01/2016,4419.2,3823.8,2757.8,121888,red
26618,40810,Medical Center,08/01/2016,2843.4,970.8,828.3,72594,blue
26619,41020,Logan Square,10/01/2016,7722.0,4479.6,3585.2,202487,blue
26620,40390,Forest Park,10/01/2016,3859.3,2053.0,1627.0,99445,blue
26621,40820,Rosemont,09/01/2016,6864.7,4774.3,3626.2,181386,blue
26622,41200,Argyle,09/01/2016,3401.0,2576.0,2065.0,92049,red
26623,40870,Francisco,09/01/2016,1772.5,944.5,653.0,44265,brown
26624,41220,Fullerton,10/01/2016,15529.7,11470.2,8532.6,426137,red
26625,40350,UIC-Halsted,08/01/2016,5142.5,2008.3,1677.3,133019,blue
26626,41270,43rd,08/01/2016,1114.0,672.5,514.8,30370,green
26627,41320,Belmont-North Main,10/01/2016,13772.1,14920.4,11123.2,419433,red
26628,40190,Sox-35th-Dan Ryan,10/01/2016,4920.3,3742.8,3311.6,138598,red
26629,41350,Oak Park-Lake,10/01/2016,1645.5,891.0,663.8,42329,green
26630,41090,Monroe/State,10/01/2016,11969.9,6129.0,4876.2,306393,red
26631,40440,California-Cermak,10/01/2016,1630.3,938.4,628.8,42072,pink
26632,40880,Thorndale,09/01/2016,3367.5,2236.0,1693.8,88131,red
26633,40180,Oak Park-Forest Park,10/01/2016,2036.2,776.2,598.2,49632,blue
26634,41170,Garfield-Dan Ryan,10/01/2016,3747.4,3221.4,2112.6,105366,red
26635,40180,Oak Park-Forest Park,08/01/2016,1905.3,745.8,601.0,49210,blue
26636,41030,Polk,10/01/2016,3567.5,952.4,770.8,83534,pink
26637,40630,Clark/Division,09/01/2016,8490.7,6976.3,5424.6,233332,red
26638,41420,Addison-North Main,09/01/2016,9866.5,12199.5,9368.6,302838,red
26639,41020,Logan Square,08/01/2016,7241.2,4309.0,3389.5,197341,blue
26640,40150,Pulaski-Cermak,08/01/2016,1120.7,743.3,583.0,31081,pink
26641,40280,Central-Lake,08/01/2016,1992.4,1363.0,1072.8,55569,green
26642,40040,Quincy/Wells,09/01/2016,8177.6,1923.0,1654.4,187694,brown
26643,41120,35-Bronzeville-IIT,09/01/2016,2132.9,1585.3,968.6,55974,green
26644,40780,Central Park,08/01/2016,1188.8,742.5,582.3,32641,pink
26645,40750,Harlem-O'Hare,08/01/2016,2957.8,1482.3,1150.3,78560,blue
26646,40160,LaSalle/Van Buren,09/01/2016,2997.9,709.5,473.2,68159,brown
26647,41060,Ashland-Orange,09/01/2016,1793.7,989.8,754.8,45401,orange
26648,40400,Noyes,08/01/2016,797.3,424.8,356.0,21461,purple
26649,41070,Kedzie-Lake,10/01/2016,1613.2,916.0,742.2,42168,green
26650,40590,Damen/Milwaukee,10/01/2016,7047.4,5405.2,4192.4,195984,blue
26651,40790,Monroe/Dearborn,08/01/2016,8178.9,2399.0,2209.3,206547,blue
26652,40820,Rosemont,10/01/2016,6960.6,5159.4,3835.8,191148,blue
26653,40680,Adams/Wabash,09/01/2016,9930.5,3509.5,2843.6,236796,green
26654,40230,Cumberland,08/01/2016,4882.4,2578.3,1903.5,130222,blue
26655,40140,Dempster-Skokie,10/01/2016,2079.0,1915.4,1158.4,59028,yellow
26656,40400,Noyes,09/01/2016,901.3,630.3,415.2,23525,purple
26657,41500,Montrose-Brown,10/01/2016,3031.3,1816.8,1230.0,78892,brown
26658,40900,Howard,09/01/2016,6102.7,4578.3,3435.0,163645,red
26659,40220,Western-Forest Park,10/01/2016,1890.0,1210.0,872.8,50103,blue
26660,40070,Jackson/Dearborn,08/01/2016,7299.8,3327.8,2804.5,192424,blue
26661,41510,Morgan-Lake,09/01/2016,2896.8,1812.0,1274.8,74454,green
26662,40420,Cicero-Cermak,10/01/2016,1384.9,987.8,733.0,37687,pink
26663,40190,Sox-35th-Dan Ryan,08/01/2016,4962.7,5106.8,4338.8,151925,red
26664,40030,Pulaski-Lake,08/01/2016,1406.3,981.5,751.8,39278,green
26665,40750,Harlem-O'Hare,09/01/2016,2768.8,1361.3,978.0,68479,blue
26666,40010,Austin-Forest Park,09/01/2016,2306.4,1069.5,814.4,56784,blue
26667,40170,Ashland-Lake,10/01/2016,2654.6,1412.6,1047.2,68045,green
26668,40080,Sheridan,09/01/2016,6110.1,4321.0,3122.0,161206,red
26669,40930,Midway Airport,08/01/2016,9306.3,4930.3,4492.0,251735,orange
26670,40050,Davis,08/01/2016,3732.4,2562.3,1896.0,103679,purple
26671,40150,Pulaski-Cermak,10/01/2016,1206.3,781.8,600.4,32243,pink
26672,41200,Argyle,08/01/2016,3194.6,2334.5,1941.0,90577,red
26673,40720,East 63rd-Cottage Grove,08/01/2016,1145.7,773.0,547.5,31634,green
26674,40770,Lawrence,08/01/2016,3328.6,2377.5,1949.0,93864,red
26675,40420,Cicero-Cermak,08/01/2016,1326.0,970.0,798.0,37569,pink
26676,40240,79th,08/01/2016,7069.7,5097.3,4253.5,200006,red
26677,40990,69th,10/01/2016,5728.8,4348.0,3328.2,158686,red
26678,40900,Howard,10/01/2016,6063.9,5083.6,3694.8,171234,red
26679,40280,Central-Lake,10/01/2016,2172.4,1349.8,1098.6,57862,green
26680,41340,LaSalle,09/01/2016,3654.6,1480.3,1229.0,88812,blue
26681,41150,Kedzie-Midway,09/01/2016,3891.4,1995.5,1498.4,97193,orange
26682,40050,Davis,10/01/2016,3890.3,3242.0,2111.4,108464,purple
26683,40290,Ashland/63rd,08/01/2016,1149.0,858.3,625.3,32362,green
26684,40480,Cicero-Lake,08/01/2016,1299.3,918.5,698.0,36351,green
26685,40140,Dempster-Skokie,08/01/2016,2208.6,1282.0,933.0,59658,yellow
26686,41310,Paulina,09/01/2016,2872.1,1745.8,1057.4,72584,brown
26687,40690,Dempster,10/01/2016,900.9,848.2,603.6,26177,purple
26689,41010,Rockwell,09/01/2016,1977.8,1031.0,708.0,49197,brown
26690,40980,Harlem-Forest Park,08/01/2016,1270.0,700.8,558.8,34249,blue
26691,40780,Central Park,10/01/2016,1277.0,769.0,586.6,33596,pink
26692,40810,Medical Center,10/01/2016,3785.5,1433.0,995.2,91637,blue
26693,40010,Austin-Forest Park,10/01/2016,2261.2,1049.2,770.4,56583,blue
26694,41080,47th-South Elevated,09/01/2016,1275.7,845.8,591.6,33130,green
26695,40360,Southport,09/01/2016,3774.3,2942.3,1961.8,100838,brown
26696,40600,Kostner,08/01/2016,512.0,281.3,268.5,13976,pink
26697,40580,54th/Cermak,09/01/2016,2328.4,1388.5,1067.8,59789,pink
26698,41670,Conservatory,09/01/2016,1027.0,715.8,568.0,27270,green
26699,41380,Bryn Mawr,08/01/2016,4729.8,3528.8,2872.8,134391,red
26700,41080,47th-South Elevated,10/01/2016,1247.7,805.6,606.2,33261,green
26701,40600,Kostner,10/01/2016,555.3,288.0,237.2,14288,pink
26702,40210,Damen-Cermak,10/01/2016,1714.7,1037.0,804.8,45218,pink
26703,41250,Central-Evanston,09/01/2016,875.3,2035.3,393.6,28491,purple
26704,40120,35th/Archer,08/01/2016,3085.0,1690.3,1358.0,83149,orange
26705,41430,87th,09/01/2016,4471.1,3351.3,2658.6,120592,red
26706,40550,Irving Park-O'Hare,10/01/2016,4369.0,2463.2,2017.4,114151,blue
26707,41450,Chicago/State,10/01/2016,16576.2,14910.6,11117.8,478243,red
26708,41070,Kedzie-Lake,09/01/2016,1677.1,1021.3,781.4,43211,green
26709,40920,Pulaski-Forest Park,09/01/2016,1985.6,1507.3,1253.2,53992,blue
26710,40100,Morse,08/01/2016,4679.5,3742.0,3187.5,135346,red
26711,41280,Jefferson Park,09/01/2016,7599.6,4060.5,3297.0,192319,blue
26712,40340,Berwyn,09/01/2016,3648.8,2888.0,2248.4,99419,red
26713,41440,Addison-Brown,08/01/2016,2313.5,1214.0,922.3,61756,brown
26714,40170,Ashland-Lake,08/01/2016,2325.0,1318.8,953.5,62564,green
26715,40070,Jackson/Dearborn,09/01/2016,8250.9,3703.8,2681.0,201489,blue
26716,40840,South Boulevard,08/01/2016,797.4,432.0,330.5,21391,purple
26717,41420,Addison-North Main,10/01/2016,8936.6,18568.8,12319.6,342111,red
26718,41460,Irving Park-Brown,09/01/2016,3302.6,1799.0,1219.8,82649,brown
26719,41030,Polk,09/01/2016,3635.9,939.3,683.6,83528,pink
26720,40400,Noyes,10/01/2016,1009.6,773.4,527.4,27706,purple
26721,41040,Kedzie-Cermak,08/01/2016,1085.9,710.0,571.5,30101,pink
26722,40710,Chicago/Franklin,08/01/2016,6876.9,2434.5,1592.3,174275,brown
26723,41410,Chicago/Milwaukee,08/01/2016,4080.3,1949.8,1608.8,108082,blue
26724,41120,35-Bronzeville-IIT,08/01/2016,1746.3,1153.5,893.3,48353,green
26725,40310,Western-Orange,10/01/2016,4242.4,2141.8,1616.0,107880,orange
26726,40480,Cicero-Lake,09/01/2016,1417.6,927.3,717.4,37065,green
26727,41320,Belmont-North Main,08/01/2016,12394.6,10744.3,8624.8,362552,red
26728,40090,Damen-Brown,10/01/2016,3126.1,1876.8,1266.8,81367,brown
26729,41160,Clinton-Lake,10/01/2016,4424.0,1504.6,1279.2,106823,green
26731,41450,Chicago/State,08/01/2016,16379.1,12909.3,10441.5,470122,red
26732,41300,Loyola,10/01/2016,6155.0,4729.2,3216.0,168980,red
26733,40270,Main,10/01/2016,1299.8,1096.8,698.2,36270,purple
26734,40680,Adams/Wabash,08/01/2016,9098.0,3117.3,2562.3,231972,green
26735,41360,California-Lake,10/01/2016,1162.1,633.8,529.4,30221,green
26736,41050,Linden,08/01/2016,1186.5,856.5,613.0,33168,purple
26737,40380,Clark/Lake,09/01/2016,21534.3,6678.3,5817.8,508022,blue
26738,40830,18th,09/01/2016,2051.2,1343.0,1041.8,53657,pink
26739,40020,Harlem-Lake,10/01/2016,3988.6,2473.4,1809.4,105175,green
26740,41340,LaSalle,10/01/2016,3789.5,1646.2,1602.2,95822,blue
26741,40260,State/Lake,09/01/2016,11370.2,5195.8,4383.8,281477,green
26742,40130,51st,08/01/2016,1004.9,817.8,523.0,28476,green
26743,40650,North/Clybourn,10/01/2016,6440.1,6024.8,4459.2,187663,red
26744,41180,Kedzie-Brown,09/01/2016,2155.3,1540.8,1154.0,57195,brown
26745,41190,Jarvis,10/01/2016,1784.0,1271.0,979.8,48719,red
26746,40750,Harlem-O'Hare,10/01/2016,3027.0,1460.4,1090.8,76323,blue
26747,41250,Central-Evanston,08/01/2016,867.1,425.3,318.5,22919,purple
26748,40210,Damen-Cermak,09/01/2016,1736.6,997.0,721.4,44064,pink
26749,40660,Armitage,08/01/2016,3979.6,2333.0,1667.8,107534,brown
26750,41290,Kimball,09/01/2016,4506.6,2816.3,2036.2,116084,brown
26751,40720,East 63rd-Cottage Grove,09/01/2016,1242.0,730.8,650.6,32258,green
26752,41300,Loyola,09/01/2016,6320.0,5586.5,3725.0,173690,red
26753,40890,O'Hare Airport,08/01/2016,12280.2,10134.5,11282.8,368114,blue
26754,40100,Morse,10/01/2016,5045.6,3671.0,2972.6,139176,red
26755,41160,Clinton-Lake,09/01/2016,4353.3,1547.5,1145.6,103338,green
26756,40830,18th,08/01/2016,1833.8,1297.8,1033.8,51504,pink
26757,40870,Francisco,10/01/2016,1753.3,1041.4,708.8,45570,brown
26758,40800,Sedgwick,08/01/2016,4114.9,2757.5,2576.3,115977,brown
26759,40250,Kedzie-Homan-Forest Park,09/01/2016,2495.5,1751.5,1418.8,66506,blue
26760,41140,King Drive,09/01/2016,631.2,401.8,353.6,16630,green
26761,40660,Armitage,09/01/2016,4594.9,2489.3,1732.2,115110,brown
26762,41490,Harrison,09/01/2016,5025.9,4008.8,2737.0,135264,red
26763,40670,Western/Milwaukee,10/01/2016,5651.5,2817.8,2245.4,143997,blue
26764,40350,UIC-Halsted,10/01/2016,8277.0,2645.6,2741.8,200754,blue
26765,41410,Chicago/Milwaukee,10/01/2016,4491.7,2171.0,1653.4,113447,blue
26766,40540,Wilson,09/01/2016,6461.6,4198.3,2941.0,167191,red
26767,41660,Lake/State,10/01/2016,23174.9,16713.4,11618.6,628332,red
26768,41250,Central-Evanston,10/01/2016,849.4,1014.0,369.4,24755,purple
26769,40330,Grand/State,09/01/2016,12176.6,12703.8,9996.0,356503,red
26770,40450,95th/Dan Ryan,08/01/2016,10562.5,6817.8,5669.3,292886,red
26771,40740,Western-Cermak,08/01/2016,1119.4,722.0,571.0,30918,pink
26772,41130,Halsted-Orange,08/01/2016,2674.0,1299.0,1093.3,71070,orange
26773,40570,California/Milwaukee,09/01/2016,5587.4,3253.8,2452.2,142612,blue
26774,40520,Foster,10/01/2016,1027.5,816.2,557.0,28443,purple
26775,40960,Pulaski-Orange,08/01/2016,4959.1,2447.5,1898.5,131443,orange
26776,40470,Racine,10/01/2016,2437.9,1082.2,1055.4,61883,blue
26777,40330,Grand/State,10/01/2016,12455.9,14133.2,10985.2,387165,red
26778,40840,South Boulevard,10/01/2016,821.3,512.0,325.4,21435,purple
26779,40060,Belmont-O'Hare,08/01/2016,5645.5,3554.0,2887.0,155611,blue
26780,41490,Harrison,10/01/2016,5286.4,4677.6,3717.0,152987,red
26781,41240,Addison-O'Hare,09/01/2016,3270.1,1648.5,1225.8,81396,blue
26782,41330,Montrose-O'Hare,10/01/2016,2872.9,1384.2,1064.0,72572,blue
26783,40710,Chicago/Franklin,10/01/2016,7268.4,3149.2,2212.2,179444,brown
26784,41260,Austin-Lake,10/01/2016,2075.9,1241.4,892.4,54262,green
26785,40800,Sedgwick,10/01/2016,4152.2,2862.0,2699.2,115003,brown
26786,41510,Morgan-Lake,08/01/2016,2909.4,1650.5,1207.5,78348,green
26787,41190,Jarvis,08/01/2016,1679.7,1357.8,1100.0,48465,red
26788,40510,Garfield-South Elevated,08/01/2016,1353.4,992.5,666.3,37764,green
26789,41330,Montrose-O'Hare,08/01/2016,2664.1,1287.3,1073.0,70716,blue
26790,40020,Harlem-Lake,09/01/2016,3996.1,2579.0,1938.0,103925,green
26791,41210,Wellington,09/01/2016,3367.0,1726.3,1115.6,83191,brown
26792,40120,35th/Archer,09/01/2016,3537.2,1761.0,1281.2,87731,orange
26793,40030,Pulaski-Lake,09/01/2016,1517.3,1030.0,779.2,39879,green
26794,40130,51st,10/01/2016,1082.5,665.0,536.2,28739,green
26795,41340,LaSalle,08/01/2016,2940.2,1345.8,1130.0,77528,blue
26796,40280,Central-Lake,09/01/2016,2141.2,1406.0,1092.4,56051,green
26797,41430,87th,10/01/2016,4499.2,3341.8,2771.2,125049,red
26798,40370,Washington/Dearborn,10/01/2016,13007.8,7017.6,5538.6,335944,blue
26799,40250,Kedzie-Homan-Forest Park,10/01/2016,2381.1,1565.6,1244.8,64056,blue
26800,41430,87th,08/01/2016,4241.7,3237.3,2560.0,120747,red
26801,41670,Conservatory,08/01/2016,881.2,703.3,539.3,25238,green
26802,40880,Thorndale,08/01/2016,2801.3,2247.3,1696.8,80207,red
26803,40550,Irving Park-O'Hare,09/01/2016,4429.3,2514.5,1899.4,112571,blue
26804,40920,Pulaski-Forest Park,08/01/2016,1897.5,1500.5,1350.5,55046,blue
26805,40450,95th/Dan Ryan,09/01/2016,11511.4,7167.8,5657.6,298698,red
26806,41000,Cermak-Chinatown,10/01/2016,4650.3,5718.8,5074.2,151622,red
26807,40520,Foster,09/01/2016,930.3,595.3,464.8,24242,purple
26808,40940,Halsted/63rd,10/01/2016,741.6,382.0,303.8,19002,green
26809,41670,Conservatory,10/01/2016,996.1,663.2,508.8,26778,green
26810,40510,Garfield-South Elevated,09/01/2016,1392.3,876.8,703.2,36261,green
26811,40690,Dempster,09/01/2016,892.9,771.3,576.6,24719,purple
26812,41230,47th-Dan Ryan,08/01/2016,3135.0,2288.8,1895.5,88842,red
26813,41230,47th-Dan Ryan,09/01/2016,3388.5,2447.3,1857.2,90233,red
26814,40480,Cicero-Lake,10/01/2016,1411.5,920.2,729.4,37890,green
26815,41220,Fullerton,09/01/2016,15067.9,9672.3,7164.0,390934,red
26816,40380,Clark/Lake,08/01/2016,21285.2,6353.0,5979.0,538887,blue
26817,40730,Washington/Wells,10/01/2016,8822.0,1702.6,1463.2,201090,brown
26818,40540,Wilson,08/01/2016,5331.5,3705.0,2832.5,148775,red
26819,40340,Berwyn,10/01/2016,3700.1,3005.6,2304.0,104250,red
26820,40510,Garfield-South Elevated,10/01/2016,1427.5,984.8,737.8,38591,green
26821,40920,Pulaski-Forest Park,10/01/2016,1911.2,1456.4,1175.6,53295,blue
26823,41160,Clinton-Lake,08/01/2016,4226.6,1343.0,1006.3,106609,green
26824,40560,Jackson/State,10/01/2016,12569.6,5445.4,4748.8,314932,red
26825,40830,18th,10/01/2016,2014.1,1459.4,1487.0,57029,pink
26826,41440,Addison-Brown,09/01/2016,2810.4,1328.0,902.6,68844,brown
26827,41090,Monroe/State,09/01/2016,11840.2,5495.8,3993.8,290597,red
26828,40890,O'Hare Airport,09/01/2016,12202.9,10372.8,11478.6,355144,blue
26829,40520,Foster,08/01/2016,882.5,493.3,397.3,23860,purple
26830,40700,Laramie,09/01/2016,1320.3,830.8,660.4,34351,green
26831,40610,Ridgeland,10/01/2016,1434.0,595.8,415.2,35170,green
26832,41460,Irving Park-Brown,08/01/2016,3105.7,1669.0,1179.0,82823,brown
26833,40290,Ashland/63rd,09/01/2016,1221.6,592.3,497.8,30511,green
26834,41150,Kedzie-Midway,08/01/2016,3424.7,1919.8,1472.5,92336,orange
26835,41280,Jefferson Park,10/01/2016,7509.3,3884.2,3030.4,192268,blue
26836,41500,Montrose-Brown,08/01/2016,2795.5,1650.5,1180.8,75622,brown
26837,41040,Kedzie-Cermak,09/01/2016,1277.0,1409.8,1136.8,38139,pink
26838,40940,Halsted/63rd,08/01/2016,613.6,391.3,271.5,16764,green
26839,40630,Clark/Division,10/01/2016,8612.6,8004.8,6636.6,254072,red
26840,41280,Jefferson Park,08/01/2016,7054.0,3896.3,3235.0,190767,blue
26841,40890,O'Hare Airport,10/01/2016,12571.4,11047.8,10875.2,373614,blue
26842,41400,Roosevelt,10/01/2016,11954.1,10162.2,10050.2,352099,red
26843,40910,63rd-Dan Ryan,09/01/2016,3570.7,2435.5,2038.6,94919,red
26844,41500,Montrose-Brown,09/01/2016,2953.2,1750.8,1188.6,74964,brown
26845,40190,Sox-35th-Dan Ryan,09/01/2016,5726.2,5183.8,3778.2,159876,red
26846,40790,Monroe/Dearborn,10/01/2016,8700.0,2695.6,2743.2,209895,blue
26847,41030,Polk,08/01/2016,3350.4,889.0,731.0,83540,pink
26848,40570,California/Milwaukee,10/01/2016,5664.0,3333.8,2570.2,148463,blue
26849,40720,East 63rd-Cottage Grove,10/01/2016,1241.6,743.2,602.2,32801,green
26850,41240,Addison-O'Hare,08/01/2016,3064.3,1162.3,939.8,78886,blue
26851,40590,Damen/Milwaukee,08/01/2016,6831.0,4836.5,4050.5,192661,blue
26852,40790,Monroe/Dearborn,09/01/2016,8477.1,2594.8,2215.0,199473,blue
26853,40840,South Boulevard,09/01/2016,828.0,498.3,328.8,21025,purple
26854,40320,Division/Milwaukee,10/01/2016,6655.2,3606.8,2886.4,172226,blue
